text,label
i m chopped liver,sad
misses her work peeps,sad
has just finished reading twilight and thought it was crap okay it was alright okay i love it and really wanna read the next one,sad
i don t feel well at all,sad
there is poor lost duck outside of olive garden that makes me sad,sad
what am i gonna watch after bgt bad times,hate
it s too hot thermometer showing 25c at the moment,sad
i feel the same way 9 hours of sleep and still exhausted ahh,sad
just got out of work,happy
gosh poor thing get well soon leg xx,sad
ugh work sucks i could be with sher right now,happy
lynn raquel ahh man ok if y all end up doin sumthin else let me kno so i can meet y all 2 see wht yal gone do,hate
last day of the tv up fronts w our colleagues from sydney paris london,sad
sitting and waiting and hoping this lady would hurry the hell up i hate moving it super sucks,sad
feeling pretty tired and lonely,sad
ferman that s so weak facebook fail,sad
panda express it s been so long i ve missed you,sad
just took 10 off a guy who thinks he can bluff three times in a row and get away with it now back to showing how shit my work is,sad
damn brah u not happy,sad
you ve made me look at old pictures of my cats i want them to be kitties again,happy
went on a long 10 mile bike ride today then it started raining,sad
im full i had a tripple thick chocolate milkshake from mcdonalds now i feel sick,happy
sarcasm i need a pj to fly to the hotspots and party and fly home for work the next day,sad
doc said my bones look quot fine enough quot also should see a rhumatologist i m such am old lady now,sad
you re welcome hey have you sent love s way in hospital today for surgery to sort old motorbike accident,sad
noooooooooo my parrents found my stash,happy
ugh migraine,sad
sittin on d bed about 2 fall asleep,happy
didn t get to go wakeboarding but i ll be good cause i m having a lush night,happy
cowering from pain,sad
can t stop coughing feel like i might have bronchitis again no fun,sad
and i was the only person who stood up for them the world is full if spineless cunts this makes me sad,sad
wifeyyyyyy me no likey u siky,happy
my phone is going to die too prematurely,sad
tried to swat a fly with my buddhist magazine bad karma,sad
thx had a great day amp gonna have a long weekend excited yet i ll be missin my tweeple badly,happy
omg i am the hair salon tears i hope i get out of here soon we watching the real house wives of nyc in here,happy
i m in tantra anyone from kirki will know how sad this is i m drowning my sorrows,sad
hm i m happy but i want to join drama practice today,happy
thanks i just found a article that say i cannot join you because i am in the uk though,sad
i hate horrible atmospheres i pick them up so quick kisskiss xxxxxxxxxx,hate
any chance you might come back to moncton i had to miss the show tonight,sad
my birthday is on wednesday i m too young to feel this old,sad
just chillin in pjs after a short but long week why is someone continually knocking at my door,happy
i don t feel good,sad
gooooooood night cant believe tomoroo is cancelled but still gonna be a giid night gni cant beat them,happy
what happened yesterday but phone calls with unwell parents yeah know how that goes i have two of them now meh,sad
he was the reason i lived and now hes the reason im begging to die,sad
youtube not working,sad
whats up rick,sad
arrr bummer who do you want to win,happy
man i need to make up that 35 loss this is why i m going to hustle this weekend aka not going to have a nice relaxing weekend,sad
whaaaat what about your house you ve been working so hard on it,sad
still working in the database and trying to decide what i want to eat,happy
i feel sad for you elizabeth,sad
phone updated and she s got a camcorder on her phone now mine hasn t updated chit that ain t fair,sad
it s a sad day when christian lacroix has to file for bankruptcy,sad
to the people i was txting sorry phone is dead and i can t resurrect it hopefully verizon will replace it and i ll it back by tonight,sad
dosen t want to go to work tomorrow,sad
everything weeps,sad
feeling even worse today,sad
i m on my mobile so it won t let me but i can t stop thinking about you x,happy
tomorrow should be good but apparently no movies,sad
well i still can t wait for the one shot,happy
damn i had 11 goldfish oh well that s my dinner anyways check out my blog yoooo,happy
ahhhhh i needa hurry up and shower before this quot huge quot storm hits,sad
i want crimson gem saga i will just go play rf guerilla demo repeatedly i mission failed you died so many times from dicking around,happy
wish i could be heading to la for e3 le sigh maybe someday,sad
didn t get to see his movie,sad
i m never calling you again your phone is a scammer it said i m next and it hung up on me now i can t get you,sad
am listening to darren hayes s spin am talkin to my wacky friend who s going insane i ain t at all tired and i m messed up bout things,sad
fml i stepped on a needle ouch waaaaa damn drycleaners,sad
wishes her love was coming home,sad
barbs trying to figure out y the dsl aint connecting i need my google going home to my computer if it don t start working soon smh,sad
ilooked in my phone book and ur name was the first to show and i was like i got ti ti number but it was just ur email,happy
the muscle in my back is cramping up hurts so bad owww,sad
any suggestions on how to get rid of that lovely gasoline smell as it is still in my car,sad
is sore from weight lifting however it s the good kind of sore that gives you man boobs you can move with the power of your mind alone,happy
it was my fault for leaving my flip flops outside my locker while swimming at usf koret but why oh why would you want to take em r 2 i m t,happy
wonders why its so hard for me to concentrate,sad
no more adventure time,sad
i miss you,sad
uggh everything i m sending you i keep sending it to my twitter so i have to forward it to you i suck at life,sad
sadly isn t me it s some1 w 1 follower 1 update amp hasn t used twitter since may 1 07 i wanted that name too,happy
riding daddy s bike yes a man s bike very convenient not in the dark without glasses on i was scared but i survived haha,sad
it could be a bad idea hayley,sad
no news yet,sad
good night fellow twitterati back to work tomorrow,sad
writing this paper is a lot harder then i thought lol,happy
i got battery acid in an open wound on my index finger fuck it burned so much,sad
whaaaat when did that happen,happy
did not understand anything you said,sad
still no date for bon iver next week,sad
damn i always miss it,hate
still babysitting i want another boost,sad
i got into a fight with the pavement i think it won poor little knee,sad
had to stay home while my wife takes my daughter and a few friends out to tokyo steak house sadly my body is not cooperating today,sad
sniff sniff i want thie app for my iphone but it s only in america free anime games shows and more for you iphone win but no uk,happy
excited for jackie s baby shower tomorrow going to relax and enjoy the weekend monday better not come fast,happy
my twitterberry doesn t work,sad
this quot monarchy quot is gonna bleed all of us dry we are nothing more than slaves to the pigs in d c i don t reconize my country anymore,sad
saw the ucla bookstore now convinced that every single major university has a better bookstore than having fun so far,happy
crazy kids won t nap i think it s the heat and i still have to tell them that they can t go to grandma s cuz she s sick,sad
it was just areply on you facebook status that you were a little upset,sad
blip fm is on it s last legs,sad
staying at home unpacking crap,sad
i want you to go walking with me but i still miss my satan,sad
ahh im getting really tired and ej isnt up yet im might have to go to sleep without talking to her again,sad
still feeling weird about my ex and her engagement my mom made things worse i don t even want her but it s still odd,sad
i m at the anime store iat rivercenter going crazy at all the pokemon stuff i wish i had money,happy
jeff was right call of duty pwns now i just gotta figure out what to do with this xtra copy of wolvarine i bought earlier this week,happy
i m either always on the train or at work,sad
i also found out that it s also my last youth group meeting,happy
i have to go to work,sad
is too hot and tummy ache so can t sleep lots of chem to do tomorro but at least bgt final to look forward to,happy
being at work while sick blows kill me i feel like crap,sad
was outside playing ball with dogs now all hot and sweaty,happy
it s 20 50 hs and i m still at the office really tired wanna go home,happy
i m sorry i m neglecting you twitter,sad
yes we do love and miss you others have told me privately too,happy
head hurt,sad
wishing laying on my side wasn t the only comfortable position i am tired of laying,sad
i ve got to meet him tomorrow midday and hopefully fingers crossed it ll all be sorted my head is still hurting though,sad
a aah mosh 3aref a facebook any more,sad
guy would luv to hear music too but i m out of batteries the tv plays besides but i think this is some kind of vampire movie,sad
im hangin out with my cousin holly and tlkin 2 my grandparents my phone went dead,sad
imagine if you really were lost and lost all contact with dt that d be the saddest day of my life haha,sad
1 traffic is lame 2 no matter how hard i try i can t get anywhere on time 3 up movie yay,sad
its summer and no one has texted called me im a loner,sad
surprises no it s not ready,happy
this twitter is driving me nuts wont let me download a profile pic guess i ll keep trying,happy
apparently paige is partying with rose jenn and adam again without me my child has such a wild imagination,happy
killer headache i want my food to be here,sad
i am not doing much all well,sad
don t leave us,sad
miss them already,sad
sad i missed going away party due to too much work but i really am gonna miss that kid,sad
slept in missed bus train delayed doesn t stop at my stop late for work fucking heelllll,sad
hates bleech messed up my black outfit,hate
my back hurts,sad
well i made the list look better but i can t do anything about the number pictures since i already closed that tab,sad
why must the weather b so nice and then so bad all in 1 minute,sad
i have to poop is hogging the shitter,hate
i bought two tops and a scarf yesterday sister has successfully hijacked them this morning to wear to breakfast after removing tags,happy
7 53 7 minutes till 8 this is not my best day i m late for class again,sad
can t find my trusty hair tie my hair will spill all over the place when i run mom s bands doesn t work for me normal ones hurt,sad
lol what do you mean i thought you were going to london for it xd and it is yea xx,happy
it s a really warm day in seattle my reeses chocolate is melting,happy
wishing ro was feeling better,happy
ugh gone through 2 new phones and now my screen is black which means no texting,sad
waving you wanna come get diablo he barked so much til he made himself sick,sad
ok twitter is not near as exciting as i thought it would be,sad
i do indeed have tonsillitis the only good thing ive been advised to eat lots of ice cream but no solid foods amp im bed ridden,sad
with my friends were in our work,happy
my mouth hurts wish i could cut my head off,sad
it s sooo warm,happy
selling my drumset sad day,sad
today was good that little girl hollie in bgt just me or complete sympahty vote how cute is aidan davis l tweet me x,happy
actually my friend gave me the files today lol but those are all cda files do u know how to convert them to mp3,happy
omg no icecream,sad
yes need to listen to sad sp songs,sad
hey ye g anyone goin to the edmonton energy game and wanna do some live updates please they dont post live scores,happy
i got up early to pay bills i figured its like a bandaid if i get it over quickly it won t be so bad i was wrong,sad
whatever don t make me feel bad ill bring you a surprise,sad
not you me just drank too much,sad
my original non yahoo acc was deleted when they got bought out but it s not too bad i don t receive any yahoo spam from it,sad
i am very sad they cut down my pink tree i noticed it when i left today to get betos,sad
dont wanna go to mississppi ugh texas is my home upset,sad
bummed about the softball loss 0 1 these girls are so good at only 12,sad
everblue she actually posted again to say that it was the 2nd and not the 4th so nevermind,happy
7pm on a fri night amp i m sitting at home alone,sad
hehe his name was jack dawson amp he died on the titanic u c that movie miley im watching it rite now amazing tell leo i lt 3him,happy
oouchhhh i just pinched my own nipple by accident trying to fix my top,sad
nice i can t ever get that from my ex,sad
lost some at work nt happy right now sloanster,sad
i don t know she never answered me,sad
not feelin right hope the feeling passes stupid stomach,sad
just got in gonna go upto bed in a sec not drunk i m disgusted with myself haha,anger
i wanna go home,sad
xfiles disc doesn t work rippin,sad
really sick and tired but my body s resisting rest,sad
excited about the new pushing daisies episodes but it makes it that much worse i had finally gotten over the cancellation,sad
i always forget something when i travel i am at newark airport,sad
marley crying for more ball throwing keeps eying me through the door,sad
up is the saddest movie i ve ever seen,sad
not going to suffolk tomorrow however now mb amp i are planning a picnic on the mall with friends neil amp jodi,happy
life is over just went to get tickets for all time low sold out anyone got spares or wanna sell me theirs,sad
i m miserable with my boredom,sad
blehhh i feel poopie i have a fever and my whole body hurtssss fml,sad
oh ok thanks dont know where the courthouse id either i ll learn though any nkotb twitter stole my pic again it hates me,sad
i ve always been a ppl person just hid behind bad self confidence for 2 long u can do anything,sad
my computer dies soon its so much virus on it but my virus scanner cant find it s,sad
i think i am getting a cold,sad
i m sorry you aren t having a good day cheer up though your day doesn t define you,sad
missing my baby ducks,sad
lied last weekend when she said she wouldn t get upset just an fyi,sad
in a very stress mood,sad
any windows 7 users out there have any tips on how to make the default install not take up 15gb i knew it would be big but srsly,sad
noo selena i really wanted to see you soo badly im your biggest fan dont make me cry,sad
oh that s too bad do you just get sick when there s too much heat i do,sad
workies with dad aw that sucks working on saturday morning i m about to study when are your exams,sad
ok so jeff looks like he has a black eye,happy
we cant come toniiiite arggh i want to tho have fun for uss well def see u 2morrow nite tho,sad
okay haileys really gone now everyone keep her in your prayers,sad
can t school just be done already it hurts too much seeing him every day,sad
omg that is soooo sad,happy
wtf twitter doesnt support messages from my phone i wanted to be able to twit while on vacay poo on you twitter,sad
i m very upset right now like i can t even formulate a complete thought,sad
oh no i hope you get on soon lt 3 i miss you and i can t wait to see you again,sad
i d hang with you but tennessee,sad
im wearing a certain tye dye tshirt at the moment and it misses its 8 counterparts,sad
really ill atm,sad
my besties if only was there on twitpic my besties if only,sad
131 miles away,sad
standing ovation for wieters nobody was sitting down insane hit into double play though,happy
shame about your job have you thought about working for yourself there s big money to be paid,sad
phone went in the toilet the truth is i m surprised is hasn t happen sooner,happy
omg jlo and marc anthony were at my old school graduation brb upset,happy
am i too late for a cuppa,sad
going to a work people party then going home to visit grandma sadness,sad
soooo over ppl telling me they went to the tonite show ive had dreams of meeting him i m embarrassd of that a lil lol,happy
first day of summer sucks its overcast and cold this isn t summer,hate
at natalies just finished work had the most amazing peanut butter sandwhich ever lt 3333 i miss your faceeee,happy
tell chris to stop making fun of lizzie,hate
well this is just lovely i am completely flattened by a back injury there goes the weekend,sad
poor s mom just told her she looked like a hooker the skirt wasn t that short and it s 87 degrees out,sad
shields06 good job i wish i worked in a zoo,happy
woa nobody is inside the movie theater its termenator ppl shud be in here scary,sad
doing homework and then going to bed have to leave at 6 50 tomorrow morning for work and then i wont be off till 6,happy
grrh my phone brand new might i add keep just switching itself off and others are saying theirs does the same,sad
boyfriend is out with friends tonight don t know what to do with my evening,sad
about to start my least favourite chore mopping the floor,sad
went to see up today very disappointed it was sad almost made me cry i thought it was supposed to be funny,happy
parvo sucks so sorry pup has it i lost a puppy to parvo many moons back still sad over it hope he s better soon,sad
poor bretty but yay phils,sad
going to look at a bunch of open homes today just to get a feel for the market i think i ve got a lot of saving to do,sad
watching quot p s i love you quot eating chinese food what else is there to do when you re home alone on a friday night,happy
today was good but some people have friday attitudes not good,sad
my back hurts have a heating pad on it stupid ladder y did you have to collapse and make me fall on my back bum,sad
ouch i used to hate it when i did that and then there are the irate callers who were trying to record getting p ed etc,hate
my poor little 7mth old was taken to hospital yesterday we are syringe feeding him at home because he doesn t want to drink,sad
gah why is my macbook pro getting so frickin hot just sitting on the table doing nothing,sad
ugh plane delayed due to weather stuck with another hour to kill,hate
oh no please dont do that to yourself again,sad
damn plans were canceled another friday night at home,sad
wow 5 pm rolled around really fast i accomplished only one thing on my to do list today,sad
just goy back from a day of tests at the hospital going to start chemo on monday,sad
cant believe er is all over,sad
wants to go see street dreams but it s not playing anywhere near here,sad
really oh sorry yall lol,sad
my saying now,sad
there is a macbook pro sitting close by and my poor macbook is ashamed with it s plastic face and sides,sad
megan xx thats all i ve seen too 5 till 7 is the 2 hours i normally sleep so i missed it mad haha,sad
working on a friday night,sad
understands you it s long the 6 hour,sad
big sad face bing doesn t work on iphone it just takes you to the regular mobile live search,sad
yeah totally unfair we should just flame them everywhere,sad
i m so freaking afraid that once again i ve managed to stick my foot in my mouth and scare yet another person off,sad
its after 12 an man is texting me telling me that he wants to come over i say i m tired lol da punk says he ll bring me redbull and kfc,happy
going 2 watch dogtown hope it s not too sad,sad
in pain poor me i hate the sun,hate
just found out that anne s brother died unexpectedly he was only 44 warm thoughts going out to her family,sad
i wanna move back to pennsylvania,happy
moved the first load of stuff into s garage for storage now for round two me and guys move into our new place on monday,happy
well movie night spoilt by fracked up disk happiness gone so time for sleep,sad
nothing aimed at you just joining in sorry,sad
yeah it is,sad
night night twits im so glad i will be waking up to a saturday off work printer has broke though,happy
is in bed not able to sleep bloody bipolar,sad
i dont believe in my eyes or should i say on my browser omg omg omg,sad
i miss my old phone it worked so good until i dropped it i want a new one for my birthday,sad
launching fitness video blog with next week featuring polar watches can t afford s 6 weeks video every day,happy
sorry rb is on ps3 for me,sad
thank you google for your adsense payment if only the aussie dollar wasn t as strong,sad
i really want to but it s one of my few free weekends that month and am booking clients mama needs to make money,sad
hurts to be you sunshine all weekend and you don t get to play that s sad,sad
has been a long day matinee and evening show will be sad tomorrow last ever welsh college show,sad
ok that s not true plus you re insulting me saying that i m insulting you i ve been trying to cheer you up but nada,sad
hitting up a bar or two most people being lame tonight,sad
super frustrated and taking it out on the one s i love i love you paul,happy
grass fed beef burgers with sauteed mushrooms and cheddar on wheat buns along with a salad yum poor kim still isn t feeling well,sad
still sick bout to play some ps3 till the laker game starts,sad
i will be without an assistant for the next week,sad
startin to get a head ache uuuggghh,sad
busy working on a new kit and a couple interviews done yea the weekend pray for my uncle still young and had a massive stroke,sad
i don t want to sit at home on prom night someone hang out with me,sad
printing from opera gives me a much better result but printing to pdf it names it stdin pdf always gotta compromise,sad
ps wish i were coming tonight,sad
i get a message that my account is suspended as far as i know i haven t violated any terms contacting twitter now,sad
did some research but couldn t find the specific thing which i wanna do with this drive s autorun,sad
my ipod died not running until it is charged,sad
i need a nap but i won t be getting one,happy
what was it i missed it,sad
x ah that s annoying,hate
can u add ur link i can t find u on youtube,happy
going away party at ambers road trip tomorrow,happy
it was a lot of stress though so with that and supporting two big families he never quit smoking and died of lung cancer at 51,sad
i spoke too soon a nasty thunderstorm just came out of nowhere i got soaked making a quick run to the store,hate
eatin dinna herd tom brady not movin 2 fast,happy
just found out that they are running a lil behind,happy
zzzzz best friend going to europe in a few hours i m gonna miss her hope she has fun though,sad
its just one of those days,sad
007 so i tried to send you a direct message and i can t because you aren t following me,sad
sorry about your sadness nitenite love,sad
back home from shopping putting stuff away and waiting for nets friend to come over i guess i ll have to put my pants back on,sad
damn im so bummed out right now nobody loves me,sad
as it turns out i do not get to go see the decemberists,sad
city dippin iz u fun so much eye candy out here i remember y i miss lol,happy
i thought it was a simple one i found it hilarious,happy
weekends are great if you don t have to work them,happy
i was so bored i decided to iron all my baju sklh thn i realized i hate doing tht so all i did was iron a sleeve hahaha im off to schl,happy
i have that problem with adult shirts too it s so annoying since a lot of adult player shirts don t come in kid sizes,sad
get out,hate
wake up please,sad
ooooh i m jealous i might try and get some for the saturday but i have an exam on the monday that im gonna fail,sad
hey is mainly depressing it s all these people who are cheating or don t love each other anymore,hate
wants to hear his voice,sad
looks like my twitter is down,sad
i can t call you cause my portable sais that this number not excist i want so much to talk to you,sad
aw i m sorry i was rooting for you just to let you know,sad
seems like working rofl sadly money is not growing on a tree,happy
fender is hiding under the couch he knows i m getting ready to leave and he isn t happy about it,sad
only 1 person online on msn i feel lonely,sad
i going to go to bed amp i failed miserably at booking a holiday although i do seem to have a new follower high five x,sad
awww hes too cute wish i could ve gone,sad
trying to go to sleep but no luck i think i m sick s,sad
last few hours in singapore i don t want to leave,happy
floor mopping sounds unappealing,sad
homework boring,sad
this is not fair bath again,sad
today was such a horrible dayy,sad
boo for being at work during beat witty party but at least you re still here,sad
it s gloomy outside,sad
sometimes black girls just piss me off like a mother fucker,hate
oh no i m sorry at least you ll still be able to buy regular tickets and not worry about limits,sad
is nervous about getting a house out in town,sad
haha i really don t but i m going to this workshop at school next week are you going plus my car is broken right now,sad
lol usually i always do not bn too well tho how old r ur kids,happy
things that happened today my younger brother ran over one of our dogs yeah i know she s going to have surgery this weekend,sad
that was a btw,sad
i know i have such guilt associated with picking winners,sad
yeah trimet says it s a 1hr trip i get home at 6 30 6 45 ish so we d arrive just as everyone was leaving,sad
right my fellow fluffy flasher i must go to bed sorry i hope everything is working properly 2moro and we can chat love u x,happy
ohhh that cant be very fun but hell you manned it up looks like you got some shit done today,happy
i want anoop to wish me happy birthday,happy
my head hurts,sad
that s not good to hear i hope everything is fine i will keep you amp your family in prayer i love you isabela uribe,happy
u think u have bills ha ii just finished paying mine that s y i m broke,hate
writers quot they just make me wonder why are you foisting all the little pipe dreams stories in your head onto other people quot i like writing,happy
cup cakes are sooo yummy but would have 2 have coffee chaser u know where that can lead,happy
is on allegra flonase and a steroid inhaler for the rest of the allergy season throat still hurts from the asthma,sad
i wish i had more followers on twitter,sad
i suck dick,happy
o damn i just accidentally listened to rick ross,hate
we bought a pool instead of going to california now the pool is broken and we have wasted our vacation money for the next 2 3 years,hate
i wish i could be in bed by nine once in a while i never make it in before 3 4 a m sleep deprived doing too much,sad
is spending her saturday morning taking notes for a research essay because some stupid whore recalled the book i m using not fair,sad
and i want you to shut the fuck up i really hate living with my step dad i can t wait to move out,hate
oh i hate the rain and septa and leaving my dog,happy
i d love to be able to bike bus walk to work but it isn t safe in my area,sad
still not done with payroll was supposed to be off at 4 30 i have a headache,sad
i ll probably have better photos up later today took some picks with my big camera too camera phone blury camera,happy
awwww we re gonna miss you,sad
i feel sorry for my bestie good luck ali,sad
dayum tweets r coming fast so likely missing a lot plz dm k oh is stewart 4 real,happy
zoombezi bay was soooo fun buuuut my legs are soooooo sunburnt,sad
jungle book 2 is sooooo cute i have nothing to eat or drink,sad
got rocks and found my car got birdied this evening,sad
no bueno hollykins needs to feel better asap p s i miss you you done with uni soon aren t you soproudofyou,sad
the plan was to take a nap yea i m still feeling last night then go watch lakers game smwhere fun looking like no nap,happy
i heard an icecream truck and took of like a shot but i couldn t catch it,sad
sounds like a useful tip i most certainly need some stability after this week,happy
at my lil sis 8th grade graduation i already kno dis is gonna last all my life,sad
i can t believe i missed the brewcast,sad
oh my lord i have no idea if any of this crap i spout is getting to anyone,sad
i m a jerk now i can t go out dammit frank why do i suck so bad,sad
looks like i got a defective macbook,sad
signin autographs would be boring i think get wasted 2nite have fun i m stuck at work,sad
why don t you have that song you gave me that song,sad
my car is broke,sad
aw zach wasn t feeling well hope he gets better so babysitting was canceled,sad
2nd ticket has to be for the same show though right no good for a solo traveler to vegas,happy
arrgghhhggguuuiiissshhhh no idea what to do for this modern assignement burma or cuba eeeep help,sad
aww we will miss you at least you get to go home right,happy
had a pretty good day let s see how the night goes oh i have to work all day tomorrow no picnic for me,sad
hopes whoever stole my purse and money gets what is coming to them,hate
that sucks majorly hhhmmmnnn i m thinking i would ve said the self tanner or a really good concealer i m stuck,hate
fuck i m already thinking about all the shows i m going to have to miss because i m broke,sad
sooo im 20 n im just now findin out i have asthma,sad
back to roseburg and an empty apartment,happy
last day of volleyball miss everyone already oh well banquet on 10th hopefully everyones gonna be there,sad
i watched it all online has the last 8 episodes of s5,sad
nvm i just got ur message that ur sick,sad
last heroes ep until sept sick amp drugged for past 3 days dr says lacking in everything esp get this sunshine,sad
how can i read the floyd article says it s private,sad
love how my printer decided to print all my blacks all marbled 1hr before an interview for new work this morning,sad
is confused amp sad oh no here comes the quot sweets quot to cheer me up,sad
i wish i would have called you but unfortunatly call the us from scotland is a bit expensive gutted lt 3,sad
tonights been boring,sad
am i old pub kickin out time is whey too late i m stinkered got the cubs tomorrow too i m gonna suffer,sad
noone wants to talk to me lol,sad
noooooo i just spent two days getting that damn song out of my head,happy
i so can t be bothered working tomorrow,sad
i don t know what that means sorry,sad
i need a bear hug and im going to camp today,happy
awake sadly seeing leon today,sad
im slowing on my tweets cuase i lost my phone,sad
rachel alexandra not in belmont but appearing in vogue best looking model they ve had in years,happy
got damn stranger lol,happy
i wish i didn t have to work two jobs,sad
college work sucks so much,hate
too tired,sad
it s friday and i d love to party but don t have a sitter,sad
waiting for the denver game to come on but i dont think their gonna win it lakers suck lol p,sad
my we awk ness chocolate i can t say no,sad
just woke up still fukin sick,sad
raj wasn t on the list so scoop or bandit,happy
ew i used to get quot suicides quot in high school and mix like 5 sodas together then drink it i think i remember enjoying it too,happy
sigh my sisters bein strange she came all the way from copenhagen to london and now her phones turned off i wanna see her dammit,sad
aww i know its my addiction awww i know sameee its just more more more,sad
omg my memory must have failed me very weird since i do not normally forget because of my profession,sad
cleaned four bathrooms this afternoon yes go ahead and feel sorry for me lol mine are still waiting for my attention,sad
aww yeah i feel you i know its hard,sad
i m trying really hard not to hate you,sad
yeah and now you live in the hood i never would have thunk it what s up with these shootings in belmont shore sheesh,sad
booo my best friend is leavin for the weekend what ever will i do without her,sad
i miss you,sad
stopped at the store to pick up some items and debit card is missing,sad
confused angry anxious and on top of everything lonely,sad
nicky i land at 10pm it will be like 10 40 before i get home ugh wont be any fish fry left for me anyways,happy
help anyone know if there are stores that carry blackberry trackballs just went to verizon retailer no luck do not want to order one,sad
taking willy to the specialist poor dog he has to get a ct scan cos he can t walk properly atm,sad
y does it hurt so much i can t even chew gum i ve lost so much weight because i can t even eat,sad
yes that s what i meant i don t have anything to turn it into hirigana though,sad
my tix are in limbo as usual up s sucks,sad
yes bb there are actually 2 of them but the other one i don t really give a shit about,hate
at subway not feeling good,sad
sucks,hate
too sick for rigging tomorrow,anger
i miss him alot but im not gonna talk to him i hope,sad
joe and i loveee you,happy
why are embossers so expensive can i do get one on the cheap trying to save 75 papersource order goes in tonight sry bank account,sad
ouch i won t be down in miami tomorrow morning that sucks it s a cruise are you driving back the next saturday,sad
grandma caminker passed away today she will be missed but may she rest in peace,sad
too many cocktails last night my head hurts,sad
ugh why is it so hard to upload a picture on twitter,sad
st vaca buuu sigo en el work,happy
no you are not having my favorite drink without me lol,happy
just saw a dooope bmw 6 series parked with the top back to bad it was raining,sad
she is that s why she never speaks to me in college i think i might just stick to unzela if hashim dosnt shoot me,happy
is losing money in vegas,sad
sh t i m getting even more sad i m currently at the library and j think it ll be the last one tooooo,sad
its been a slow day at home one of my kids is sick this little picture cheered me up,sad
here comes the storm ackkkk,sad
why isnt my internet working,sad
hopefully he won t discover all of my soap opera tweets,happy
ooh thats an early start ive got bed planned for that time ha loveyoujonesy xxx,sad
so sad that aki is out for the rest of the season,sad
upset friday night crying,sad
wishing i could see n e r d headline fest at depaul tonight,sad
i need words of inspiration where s and when you need them,happy
wants to go home and see erin,sad
i have no one to go to the spring show with,sad
hugs i m so sorry anything i can do,sad
awww i hates it wen families are brokun up by humuns maybee you see him agin wun day,hate
guilt trips feeling sick pressure stress and too much drama,sad
trying to fix my sister s ipod then phoenix tomorrow morning at 445am hopefully i ll actually get to play this tournament stupid fence,sad
not legally old enough to get a summer job outside of babysitting,sad
working too hard at least graduations are over,sad
just said goodbye to the younger bro mis shimal ready,sad
unfortunately your fix didn t work oh well i m lovin me some peoplebrowsr anyways,sad
i don t get as much time here either it s going to get worse now that the girls r home for summer it stinks,hate
tickets i need my tickets where are my tickets i want my ticketttttss,sad
the underwire in my bra is sticking out and poking me in the armpit,sad
no health insurance is not an option,happy
when i fell on my ass today i ripped my blue volcom boxers,hate
ahhh i knowww i saw it may 5th and 6th in newcastle and it was so good i m soo excited for 6th june as its my bday aswell,happy
i fear the spaceship is not long for this earth it just stranded me and edwin on the highway there was smoke,sad
the stolen purse when it was new from the store see tags still on it,happy
some things are better left unsaid its better if only i know,sad
we are losing so far,sad
guy just like me no i must confess one dark side of me is that i can be sometimes stubborn i m a little morning grouch,happy
says our power went out which rarely ever happens and i hadn t saved my sims game in a while,sad
i would love to learn trapeze i ve wanted to do that since i was a kid sadly there s no place where i live that teaches,sad
its weird how thinking about may 2nd totally changed my crappy mood to happiness i miss so much,sad
livin on ur own iznt nice at all i miss my mum,sad
oh my ex room mate is moving out today,sad
own 2nit but i cant go,sad
aww dude no fair i thought that was the point of this thing,hate
to save my heart i think imma let go i can see myself getting hurt with you,sad
i m sorry you ll get there don t worry one day at a time we should hang when you re done,sad
waiting for the denver game to come on but i dont think their gonna win it lakers suck lol p come on denver,sad
it s up now and won sorry,sad
wow its hot and miserable people are probably killing themselves right about now,happy
weeooow i feel fat i remember when i used to weigh that much pfffffffffffffffffffffftttttttt long time ago hahaha,happy
i accidently dropped it amp now the screen is all messed,sad
i get an instant sad face when i see a little kid lose their balloon,sad
i dont noe what to eat for breakfast hmmmmmmm im so hungry,sad
kristen i miss you,happy
please no more tweet memes,sad
so tired and i have 17 hours to work tomorrow,sad
i m so glad my concert is still a week away i m getting so sick and i need the time to recover my lungs hurt so bad right now,happy
chick fil a for dinner hopefully i feel better my head and eyes are killing me,sad
restoring my ipod touch seemed like euthanasia to me i was willingly killing it,sad
how did day 26 go from a good budget video imma put it on her to such a low budget video stadium music the end may be near for them,happy
my mom has annoyed the living crap outta me so now we re on aol radio looking for brooks amp dunn,sad
feeeel like ima die now on my way to rainforest i need a girls spa day asap,happy
more depressed ty very much,sad
headaches are dumb,sad
golfing ended early,sad
hate to break every1 s heart but confirmation jus came in that austin amp sophia do not amp never had a twitter another sad day,sad
st joe is dirty,sad
setting up bookmarks on my new blackberry curve now anyone from work can get ahold of me at anytime,happy
i am so so sorry to hear that he has parvo good vibes comming your way,sad
sushi w well cooked veggie for preggo me now onto trolley car birthday party on mckinney ave i actially feel awake for once,happy
oh noes melted ice cream do not want,sad
layenn down uughh dunt feel well,sad
it just occured to me tonight is cheri s prom night i was suppose to go with her 970 miles makes that kind of difficult,sad
soooo fed up with this,hate
missing someonee,sad
my arms hurt,sad
omg how sad is the royle family where nana dies i am sobbing it s the saddest thing i ve ever watched,sad
sorry your day was so bad gettin the drink on good plan,sad
yes i did see mitch hedberg and the whole floss thing he s hilarious i lt 3 him poor guy,happy
omnomnom just came online to 69 unread emails as well as my backlog from yesterday,sad
h ouse starts on sunday and i m sad as i can t afford sky,sad
